antlion,leviatan_slot,Antlion,79,50001,28000,0,13,99,174,0,0,5,10,80,54,53,53,
antlion,odin_slot,Antlion,53,20001,18000,0,9,85,116,0,0,5,8,50,38,53,53,
antlion,bahamut_slot,Antlion,47,45001,35000,0,13,99,174,0,0,1,3,30,4,86,86,
antlion,elements_slot,Antlion,79,65000,102500,20000,10,80,128,0,0,3,4,30,5,99,99,
antlion,cpu_slot,Antlion,48,36000,50000,10333,13,99,174,0,0,4,8,50,38,38,38,
antlion,paledim_slot,Antlion,98,32700,55000,0,12,80,156,0,0,5,10,50,48,43,46,
antlion,wyvern_slot,Antlion,99,60000,64000,0,12,90,160,0,0,5,10,50,52,80,80,
antlion,plague_slot,Antlion,96,33333,31108,550,11,90,146,0,0,5,8,50,38,29,32,
antlion,dlunar_slot,Antlion,99,46000,59000,0,11,85,144,0,0,4,99,99,254,86,86,
antlion,ogopogo_slot,Antlion,62,50000,61000,0,11,99,150,0,0,4,9,50,40,38,38,
waterhag,dmist_slot,WaterHag,10,46065,700,200,2,90,16,0,0,5,7,80,31,5,5,,script-defense: 0-0-0
waterhag,officer_slot,WaterHag,11,45902,869,242,3,75,26,0,0,2,2,60,12,2,4,,script-defense: 0-0-0
waterhag,octomamm_slot,WaterHag,10,47950,1200,500,2,99,22,0,0,0,6,60,25,31,31,,script-defense: 0-0-0
waterhag,antlion_slot,WaterHag,2,46700,1500,800,2,85,11,0,0,3,3,60,11,5,5,,script-defense: 0-0-0
waterhag,mombomb_slot,WaterHag,15,47098,4318,1743,3,80,30,0,0,1,1,40,9,7,7,,script-defense: 0-0-0
waterhag,fabulgauntlet_slot,WaterHag,15,47572,5469,1402,3,90,36,0,0,2,3,60,11,6,9,,script-defense: 0-0-0
waterhag,milon_slot,WaterHag,15,48900,3800,2400,1,75,19,0,0,2,0,0,0,8,8,,script-defense: 0-0-0
waterhag,milonz_slot,WaterHag,15,49123,3600,2500,3,99,46,0,0,1,6,40,22,9,9,,script-defense: 0-0-0
waterhag,mirrorcecil_slot,WaterHag,17,50120,0,0,3,99,46,0,0,0,3,60,11,5,5,,script-defense: 0-0-0
waterhag,karate_slot,WaterHag,31,53600,0,0,6,99,86,0,0,0,0,0,0,4,7,,script-defense: 0-0-0
waterhag,guard_slot,WaterHag,18,46160,1420,460,4,70,40,0,0,3,3,40,14,11,14,,script-defense: 0-0-0
waterhag,baigan_slot,WaterHag,9,50932,4820,3000,5,70,58,0,0,1,3,60,11,8,8,,script-defense: 0-0-0
waterhag,kainazzo_slot,WaterHag,16,50912,5500,4000,3,99,44,0,0,2,10,50,48,15,15,,script-defense: 0-0-0
waterhag,darkelf_slot,WaterHag,19,53417,7000,9000,6,90,80,0,0,1,99,99,254,11,11,,script-defense: 0-0-0
waterhag,magus_slot,WaterHag,16,55380,7500,9000,3,90,36,0,0,2,3,60,11,7,7,,script-defense: 0-0-0
waterhag,valvalis_slot,WaterHag,36,54236,9000,5500,6,90,82,0,0,0,3,40,12,18,18,,script-defense: 0-0-0
waterhag,calbrena_slot,WaterHag,47,56129,18000,8000,8,90,106,0,0,2,6,60,25,11,11,,script-defense: 0-0-0
waterhag,golbez_slot,WaterHag,31,49602,20000,11000,6,99,86,0,0,0,0,0,0,27,27,,script-defense: 0-0-0
waterhag,lugae_slot,WaterHag,25,65000,21121,11000,6,99,86,0,0,1,3,60,11,27,27,,script-defense: 0-0-0
waterhag,darkimp_slot,WaterHag,16,46197,5790,135,5,70,56,0,0,0,0,0,0,18,21,,script-defense: 0-0-0
waterhag,kingqueen_slot,WaterHag,15,51600,0,0,9,85,116,0,0,0,0,0,0,53,53,,script-defense: 0-0-0
waterhag,rubicant_slot,WaterHag,50,65000,18000,7000,8,70,80,0,0,3,8,80,37,38,38,,script-defense: 0-0-0
waterhag,evilwall_slot,WaterHag,37,65000,23000,8000,6,90,84,0,0,3,7,80,29,86,86,,script-defense: 0-0-0
waterhag,asura_slot,WaterHag,63,65000,20000,0,10,99,134,0,0,3,8,80,37,86,86,,script-defense: 0-0-0
waterhag,leviatan_slot,WaterHag,79,65000,28000,0,13,99,174,0,0,5,10,80,54,53,53,,script-defense: 0-0-0
waterhag,odin_slot,WaterHag,53,65000,18000,0,9,85,116,0,0,5,8,50,38,53,53,,script-defense: 0-0-0
waterhag,bahamut_slot,WaterHag,47,65000,35000,0,13,99,174,0,0,1,3,30,4,86,86,,script-defense: 0-0-0
waterhag,elements_slot,WaterHag,79,65000,102500,20000,10,80,128,0,0,3,4,30,5,99,99,,script-defense: 0-0-0
waterhag,cpu_slot,WaterHag,48,65000,50000,10333,13,99,174,0,0,4,8,50,38,38,38,,script-defense: 0-0-0
waterhag,paledim_slot,WaterHag,98,65000,55000,0,12,80,156,0,0,5,10,50,48,43,46,,script-defense: 0-0-0
waterhag,wyvern_slot,WaterHag,99,65000,64000,0,12,90,160,0,0,5,10,50,52,80,80,,script-defense: 0-0-0
waterhag,plague_slot,WaterHag,96,65000,31108,550,11,90,146,0,0,5,8,50,38,29,32,,script-defense: 0-0-0
waterhag,dlunar_slot,WaterHag,99,65000,59000,0,11,85,144,0,0,4,99,99,254,86,86,,script-defense: 0-0-0
waterhag,ogopogo_slot,WaterHag,62,65000,61000,0,11,99,150,0,0,4,9,50,40,38,38,,script-defense: 0-0-0
mombomb,dmist_slot,MomBomb,10,10311,309,138,2,90,16,0,0,5,7,80,31,5,5,10
mombomb,dmist_slot,Bomb,10,18,59,9,2,85,11,0,0,5,10,80,50,2,4,
mombomb,dmist_slot,GrayBomb,10,35,73,13,2,95,19,1,80,20,6,99,86,5,8,
mombomb,officer_slot,MomBomb,11,10202,383,167,3,75,26,0,0,2,2,60,12,2,4,4
mombomb,officer_slot,Bomb,11,12,73,11,2,90,16,2,90,3,2,99,20,1,3,
mombomb,officer_slot,GrayBomb,11,23,90,15,3,85,32,2,60,8,7,80,33,2,5,
mombomb,octomamm_slot,MomBomb,10,11569,529,345,2,99,22,0,0,0,6,60,25,31,31,4
mombomb,octomamm_slot,Bomb,10,87,101,22,2,90,15,0,0,0,9,80,41,14,17,
mombomb,octomamm_slot,GrayBomb,10,175,124,31,3,75,26,0,0,0,5,99,70,31,34,
mombomb,antlion_slot,MomBomb,2,10735,661,551,2,85,11,0,0,3,3,60,11,5,5,1
mombomb,antlion_slot,Bomb,2,41,126,35,1,60,6,0,0,5,5,60,19,2,4,
mombomb,antlion_slot,GrayBomb,2,82,155,49,2,85,13,0,0,5,7,80,31,5,8,
mombomb,mombomb_slot,MomBomb,15,11000,1900,1200,3,80,30,0,0,1,1,40,9,7,7,5
mombomb,mombomb_slot,Bomb,14,56,361,76,2,95,19,0,0,2,4,60,15,3,6,
mombomb,mombomb_slot,GrayBomb,14,111,445,105,3,90,36,0,0,4,6,60,25,7,10,
mombomb,fabulgauntlet_slot,MomBomb,15,11317,2407,966,3,90,36,0,0,2,3,60,11,6,9,5
mombomb,fabulgauntlet_slot,Bomb,14,73,458,62,2,99,22,4,90,4,5,60,19,3,6,
mombomb,fabulgauntlet_slot,GrayBomb,14,147,564,85,3,99,44,5,70,6,7,80,31,6,9,
mombomb,milon_slot,MomBomb,15,12203,1673,1653,1,75,19,0,0,2,0,0,0,8,8,15
mombomb,milon_slot,Bomb,14,122,318,105,2,85,13,2,90,3,0,0,0,4,7,
mombomb,milon_slot,GrayBomb,14,245,392,145,1,80,21,2,60,8,0,0,0,8,11,
mombomb,milonz_slot,MomBomb,15,12352,1585,1722,3,99,46,0,0,1,6,40,22,9,9,31
mombomb,milonz_slot,Bomb,14,130,301,110,3,80,30,2,80,2,8,50,36,4,7,
mombomb,milonz_slot,GrayBomb,14,262,372,151,4,99,54,3,80,4,5,80,62,9,12,
mombomb,mirrorcecil_slot,MomBomb,17,13018,0,0,3,99,46,0,0,0,3,60,11,5,5,6
mombomb,mirrorcecil_slot,Bomb,16,166,0,0,3,80,30,0,0,0,5,60,19,2,4,
mombomb,mirrorcecil_slot,GrayBomb,16,335,0,0,4,99,54,0,0,0,7,80,31,5,8,
mombomb,karate_slot,MomBomb,31,15341,0,0,6,99,86,0,0,0,0,0,0,4,7,11
mombomb,karate_slot,Bomb,29,294,0,0,4,99,54,0,0,0,0,0,0,2,5,
mombomb,karate_slot,GrayBomb,29,593,0,0,8,90,104,0,0,0,0,0,0,4,7,
mombomb,guard_slot,MomBomb,18,10374,625,317,4,70,40,0,0,3,3,40,14,11,14,26
mombomb,guard_slot,Bomb,17,21,119,21,3,75,26,4,80,5,6,60,23,5,8,
mombomb,guard_slot,GrayBomb,17,42,147,28,4,90,48,2,85,11,9,50,40,11,14,
mombomb,baigan_slot,MomBomb,9,13560,2121,2066,5,70,58,0,0,1,3,60,11,8,8,9
mombomb,baigan_slot,Bomb,9,196,403,131,3,90,36,2,80,2,5,60,19,4,7,
mombomb,baigan_slot,GrayBomb,9,396,497,181,5,99,70,3,80,4,7,80,31,8,11,
mombomb,kainazzo_slot,MomBomb,16,13547,2421,2754,3,99,44,0,0,2,10,50,48,15,15,29
mombomb,kainazzo_slot,Bomb,15,196,460,175,3,80,28,4,90,4,8,70,80,7,10,
mombomb,kainazzo_slot,GrayBomb,15,394,567,241,4,99,52,5,70,6,10,95,134,15,18,
mombomb,darkelf_slot,MomBomb,19,15219,3081,6197,6,90,80,0,0,1,99,99,254,11,11,15
mombomb,darkelf_slot,Bomb,18,288,586,393,4,99,52,2,80,2,255,99,255,5,8,
mombomb,darkelf_slot,GrayBomb,18,580,722,543,7,99,96,3,80,4,255,99,255,11,14,
mombomb,magus_slot,MomBomb,16,16529,3301,6197,3,90,36,0,0,2,3,60,11,7,7,11
mombomb,magus_slot,Bomb,15,360,628,393,2,99,22,2,90,3,5,60,19,3,6,
mombomb,magus_slot,GrayBomb,15,725,773,543,3,99,44,2,60,8,7,80,31,7,10,
mombomb,valvalis_slot,MomBomb,36,15766,3961,3787,6,90,82,0,0,0,3,40,12,18,18,63
mombomb,valvalis_slot,Bomb,34,318,753,240,4,99,52,0,0,0,5,60,19,8,11,
mombomb,valvalis_slot,GrayBomb,34,640,928,332,7,99,98,0,0,0,8,50,34,18,21,
mombomb,calbrena_slot,MomBomb,47,17029,7921,5508,8,90,106,0,0,2,6,60,25,11,11,41
mombomb,calbrena_slot,Bomb,44,387,1505,349,5,99,68,2,90,3,9,80,41,5,8,
mombomb,calbrena_slot,GrayBomb,44,781,1856,482,9,99,124,2,60,8,5,99,70,11,14,
mombomb,golbez_slot,MomBomb,31,12672,8801,7574,6,99,86,0,0,0,0,0,0,27,27,1
mombomb,golbez_slot,Bomb,29,147,1673,480,4,99,54,0,0,0,0,0,0,12,15,
mombomb,golbez_slot,GrayBomb,29,297,2062,663,8,90,104,0,0,0,0,0,0,27,30,
mombomb,lugae_slot,MomBomb,25,25760,9294,7574,6,99,86,0,0,1,3,60,11,27,27,7
mombomb,lugae_slot,Bomb,24,867,1766,480,4,99,54,2,80,2,5,60,19,12,15,
mombomb,lugae_slot,GrayBomb,24,1750,2177,663,8,90,104,3,80,4,7,80,31,27,30,
mombomb,darkimp_slot,MomBomb,16,10399,2548,93,5,70,56,0,0,0,0,0,0,18,21,6
mombomb,darkimp_slot,Bomb,15,22,485,6,3,90,36,0,0,0,0,0,0,8,11,
mombomb,darkimp_slot,GrayBomb,15,45,597,9,5,90,66,0,0,0,0,0,0,18,21,
mombomb,kingqueen_slot,MomBomb,15,14006,0,0,9,85,116,0,0,0,0,0,0,53,53,5
mombomb,kingqueen_slot,Bomb,14,221,0,0,6,70,74,0,0,0,0,0,0,23,26,
mombomb,kingqueen_slot,GrayBomb,14,445,0,0,10,99,138,0,0,0,0,0,0,65,65,
mombomb,rubicant_slot,MomBomb,50,32697,7921,4820,8,70,80,0,0,3,8,80,37,38,38,16
mombomb,rubicant_slot,Bomb,47,1249,1505,306,4,90,50,4,80,5,5,80,62,17,20,
mombomb,rubicant_slot,GrayBomb,47,2520,1856,422,7,99,96,2,85,11,8,90,104,38,41,
